user_id,item_list,item_values
11255,12016 6267 19654 18039 13600 7921 6168 6922 6866 21699,"[3.5624232018122597, 3.5450717214945118, 3.5387131788811037, 3.5198929773053313, 3.4948122791603073, 3.473939610715617, 3.4737721386745166, 3.462053349530461, 3.4427335601981146, 3.4344250900648503]"
11256,18039 15466 10749 10297 6168 20027 13600 21926 7921 5793,"[4.747012615374994, 4.6196272793439865, 4.612714277453681, 4.605378094832692, 4.604655416845621, 4.594490864276502, 4.546835274073171, 4.519746773492452, 4.473399345696898, 4.471109349828619]"
11257,21699 12802 6022 8266 18935 19564 19654 6339 19327 479,"[5.355520015429194, 5.282248134476357, 5.235962071215225, 5.235312518628252, 5.20033911218021, 5.199619407228669, 5.179447589735038, 5.156966940065892, 5.138795805796994, 5.138262885885157]"
11258,8266 15092 17311 14935 6022 4221 2424 19654 13253 9267,"[4.592345304450738, 4.452481957606058, 4.443264443551014, 4.421291655124935, 4.347104010679581, 4.32826602453478, 4.305033260471989, 4.301130945497638, 4.293358499719289, 4.291263095569095]"
11259,19564 18039 10297 21699 11500 12016 11587 14827 11337 1166,"[3.553668139568963, 3.4859326225023493, 3.468496404577318, 3.448403136316812, 3.437689458471316, 3.419720783515552, 3.377966922412842, 3.3770540889603464, 3.36089841557377, 3.3567604784136273]"
11260,12016 18039 19654 1671 13600 13607 6267 20402 13931 18935,"[5.360010408579371, 5.302905271828684, 5.288587112697479, 5.2300867805001845, 5.224378172981671, 5.2091386527379155, 5.203893718626526, 5.186297657862012, 5.179721080825358, 5.159929610203694]"
11261,21699 6339 8266 11500 13607 21926 19654 11337 14935 18935,"[4.317112187856527, 4.310455103314761, 4.280805377255428, 4.279277103467021, 4.198795475611751, 4.1796871299593406, 4.166583975750789, 4.148122007592318, 4.141561855233698, 4.140904511282011]"
11262,10749 10195 15500 18039 7921 17570 10025 18935 6168 13857,"[3.934893366839892, 3.9344131597849312, 3.910053873886843, 3.9049260800415104, 3.8986300418104305, 3.8983212679400094, 3.878642929247839, 3.8521630033542613, 3.8323684706632823, 3.828091938822738]"
11263,15500 18661 13600 6267 8175 19960 13729 10058 7128 16763,"[3.9844700697247593, 3.8539893437091823, 3.836878354298953, 3.83517450271705, 3.821243600486181, 3.818826623870858, 3.799456516312553, 3.7959766546107225, 3.789225639147002, 3.782474665153565]"
11264,6339 21699 19654 8175 18935 8266 21926 13607 12016 6957,"[3.688619779603777, 3.617683791158534, 3.603913119734553, 3.5939478572618735, 3.5936827678418513, 3.564316623010213, 3.563915957025615, 3.563184128879982, 3.543811422197318, 3.5345084678822674]"
11265,12016 20402 17033 6267 4944 19654 13931 15926 11500 9267,"[4.51002922594484, 4.432426570287569, 4.382260059760692, 4.322122749679368, 4.318265245133822, 4.315344182429989, 4.2809730371538155, 4.260830815210772, 4.233751921583676, 4.221766242678391]"
11266,7921 11212 18935 18039 14821 11500 13600 10297 17570 15500,"[4.348826134407823, 4.337871908356547, 4.317557443237375, 4.300877437396381, 4.284036522261945, 4.25846841756643, 4.23841001782704, 4.2324987498542, 4.22990616871775, 4.204209161301138]"
11267,11212 13931 18039 15947 12016 12758 13600 13585 1671 19654,"[4.639595230503563, 4.465277663373642, 4.43688240748796, 4.418377711705757, 4.418287824860599, 4.416962172409415, 4.406268567193788, 4.402445848382786, 4.399334808287126, 4.394951461854837]"
11268,18039 10297 11500 10749 18935 17570 13600 12032 7483 6168,"[4.270429659792849, 4.209377823789887, 4.172749697549784, 4.164344884453367, 4.161148456860273, 4.109680719042912, 4.069688074586675, 4.0467788518313546, 4.045535582500296, 4.029921088829933]"
11269,10895 21699 8446 11500 9404 21926 14827 12016 6339 15168,"[4.174988171094654, 4.103753298578373, 3.9778773158427514, 3.966632067309425, 3.9575697447186644, 3.953080240835351, 3.9525204607411584, 3.9488208394948825, 3.8945032350477677, 3.891111177649805]"
11270,21699 4884 18911 8446 20027 13729 8175 15500 12016 6267,"[3.929585336035213, 3.841223936069376, 3.7973576030277068, 3.7857639432859, 3.775542122283387, 3.766610168167591, 3.7349003118014963, 3.7204078323919942, 3.7183707019446937, 3.687169735531166]"
11271,15500 16763 12032 7780 10025 20608 12176 21644 16228 6260,"[4.531889735575978, 4.468927345205841, 4.450120367418476, 4.3979742902646555, 4.373383871431157, 4.372340757411653, 4.320178431776227, 4.283821722555085, 4.275531117102832, 4.270628432557661]"
11272,18935 12032 5745 12176 6339 11500 3919 6880 1014 3482,"[3.685061118944523, 3.670393337734225, 3.6143875700507175, 3.6054061217475617, 3.5630646789432574, 3.561155962813726, 3.5439903563071953, 3.5212855045644407, 3.510292309895745, 3.508617921959676]"
11273,12016 6267 11212 13931 11500 8175 19654 21926 18039 12758,"[4.613373450643731, 4.466601448022924, 4.441599006991354, 4.43860261484569, 4.437048709131495, 4.420283585772398, 4.398698728604061, 4.38675865925026, 4.382686911280746, 4.379229154915848]"
11274,18935 6339 20402 1671 15926 17033 21699 13607 9267 4944,"[3.919140600802665, 3.9133851824422106, 3.9117845792123793, 3.872722920895387, 3.847367818217106, 3.844645964891476, 3.8282009334352978, 3.826054211503382, 3.801903918075068, 3.7793793173271686]"
11275,15500 1671 12483 8544 6874 6260 20402 6840 18317 17033,"[4.212129233526385, 4.123573746792353, 4.117046867106726, 4.09987355552054, 4.099531851634084, 4.0791304764273715, 4.0594969784564565, 4.0579212280374435, 4.037186628537616, 4.036297173854694]"
11276,12032 21926 8175 15500 11212 12483 10025 12176 1671 11500,"[4.090913296898512, 4.000704731306735, 3.99940355594543, 3.9670195890636806, 3.959855465032393, 3.9361145418066443, 3.9245659361525878, 3.9242969587237466, 3.9209858280835457, 3.910129235428177]"
11277,19654 12016 7921 18039 6267 6723 21699 10195 6168 13600,"[3.780993403649925, 3.7446611862632073, 3.7369955875232588, 3.727883944536145, 3.727093292683652, 3.7253821933645215, 3.6987567873822416, 3.6729927782911815, 3.6687558238405726, 3.6377045402040094]"
11278,11500 18935 20402 1671 11212 12032 13607 12016 6339 11521,"[3.304434314833868, 3.271355672168282, 3.2684951327773524, 3.2655840013201693, 3.25349341872885, 3.252758589858646, 3.17566618753644, 3.1690449523628628, 3.1551257620233746, 3.1491710924104943]"
11279,21699 5793 19564 18039 12016 11337 7921 19327 6723 19654,"[3.954977920650797, 3.8666707467021313, 3.8530623359346756, 3.845153616966699, 3.8341795244193744, 3.8078639759492883, 3.795138351942693, 3.7866359678501635, 3.7856110595695798, 3.781609712365712]"
11280,12016 6267 19654 4884 11500 15500 1966 19574 21699 11212,"[4.2513796901631045, 4.215485752632355, 4.197591587350883, 4.15560434945716, 4.131421321960683, 4.1110693679070085, 4.110922208745551, 4.100657233796977, 4.100619887240623, 4.087145539610302]"
11281,13607 11212 11412 13585 1671 15947 5597 17311 19654 18935,"[4.291943133798047, 4.1626043796611745, 4.135482618126025, 4.130337509857116, 4.102491724130842, 4.098687966858312, 4.071572648474391, 4.052386723203192, 4.043102835313487, 4.037655240564862]"
11282,12016 19654 13607 13585 6339 6267 6957 11337 13871 21290,"[3.9979778377694353, 3.9814245859206845, 3.9595850076271017, 3.9308992420917037, 3.9292147750499162, 3.9153833700866745, 3.908662410942681, 3.891207515443804, 3.8810104334820266, 3.8785582154823253]"
11283,17209 9404 21699 11500 11212 21926 6874 2424 10895 19564,"[4.095657795443172, 4.041594812741258, 4.036199079124304, 4.007180501532584, 3.9683583433780205, 3.935811721335106, 3.931364001732163, 3.920202071219952, 3.9189250742336625, 3.9054740911724135]"
11284,21699 13607 6339 19654 2424 8266 12802 18935 11500 12016,"[4.353472973385306, 4.343277707711988, 4.330892443141162, 4.32137151616254, 4.304770181237479, 4.295614779259663, 4.274473866311916, 4.263444417366036, 4.232722095973776, 4.228327659642998]"
11285,21699 14827 11500 12016 18935 1166 11337 8446 1130 6339,"[4.8010325816398565, 4.690323980188806, 4.679951030641843, 4.651272850503618, 4.618220955049965, 4.601054453572862, 4.596324311144099, 4.582472873534923, 4.564722891854531, 4.505196238630472]"
11286,12016 18039 6267 13600 10297 17570 7921 10082 11500 19654,"[3.9871656552493766, 3.96535417786074, 3.9601290932900715, 3.9059312139078863, 3.838999756263285, 3.8373977011245097, 3.827503114547474, 3.812806101530878, 3.799707432207569, 3.779257353672292]"
11287,12016 21699 11500 11212 4944 19654 8175 13931 6267 11337,"[6.155802972061472, 6.101841091612849, 6.044477205044617, 6.03263820336101, 6.027188039063206, 6.026554767035156, 5.9737230654992715, 5.953583674348005, 5.9386098646347145, 5.909558527617766]"
11288,20027 15500 17889 1786 7921 10749 17478 10025 17296 6260,"[3.7170284945575585, 3.6769759228537033, 3.6093130305345587, 3.5589937232154245, 3.5434928024910244, 3.5400853497568963, 3.518710684685264, 3.513447179802661, 3.512523515654919, 3.5105857304319494]"
11289,21699 12016 11500 6339 8446 6267 8175 11337 19654 21926,"[5.421777183313296, 5.398974822397131, 5.3334175523054705, 5.32410401733582, 5.3166833590185325, 5.240841355912314, 5.2394441452144305, 5.224333214492786, 5.214928598038265, 5.19545744971393]"
11290,18039 13600 10297 7921 10749 15500 6168 6267 12016 17570,"[4.024978740571836, 3.925663255048881, 3.8994125848062953, 3.894092698877896, 3.8264537251337027, 3.8055896796210256, 3.7987671466840474, 3.769853417527909, 3.7641935525679084, 3.753536220240912]"
11291,1671 18935 6339 13607 21926 12032 20402 13600 8175 11500,"[4.5676464662013005, 4.560110552903131, 4.502589511333028, 4.478350668543803, 4.444048539453683, 4.415301952675965, 4.402046885392955, 4.3807054055199215, 4.368760275419552, 4.355250044298574]"
11292,12016 13600 18039 11500 6267 11212 21699 17570 10082 20402,"[4.502225035353183, 4.499735079779188, 4.448586665310653, 4.428611973637707, 4.425805634781049, 4.379886054182677, 4.3616179024176125, 4.354221443034687, 4.352627528555288, 4.351227971401382]"
11293,18935 6131 8175 11412 6267 13607 11212 19654 6752 18221,"[4.29607938838254, 4.231749268283133, 4.209845698238851, 4.191497641454373, 4.185326822354126, 4.173700122435694, 4.158531254416148, 4.156813387085084, 4.153562160349795, 4.1281733587519716]"
11294,12016 11500 6267 11212 10297 18039 8175 13600 21699 20027,"[5.305758346891853, 5.264114811702659, 5.213328854222643, 5.1857480946385675, 5.133436883747773, 5.13109955059719, 5.130747380487859, 5.076825719145759, 5.053101420982031, 5.044326320240623]"
11295,11500 18039 12016 10297 21699 13600 11212 9404 19452 6267,"[5.193616816691305, 5.181991565961077, 5.161939671604828, 5.14132057766985, 5.109212112758967, 5.008543563014277, 4.98084092921731, 4.975423993408642, 4.933581149314924, 4.90190351230088]"
11296,13607 6339 8175 21699 2424 1671 18935 4894 21926 12443,"[4.917890840810336, 4.8771679302153546, 4.837853993790253, 4.812804519071558, 4.781275067604928, 4.7643752344541666, 4.7439345608899135, 4.740697930778801, 4.7358458176210165, 4.692782546533967]"
11297,18935 13600 17570 1671 21699 18039 15500 6339 20402 11500,"[5.243000339448187, 5.192092122699728, 5.168276169251856, 5.1568803981637865, 5.124316795440053, 5.093346102269485, 5.082230038763952, 5.0798558498205635, 5.0789629666351, 5.075112282625573]"
11298,21699 4944 12016 19654 8446 6339 6267 13931 11337 17033,"[4.253269940991411, 4.189833737315144, 4.177146906771235, 4.107046484822923, 4.088984210074503, 4.021463593787581, 4.00966815218824, 4.001154632458035, 4.000763755414426, 3.9954756454187534]"
11299,21699 10895 6339 22162 8446 18189 4944 14827 3657 21926,"[3.556437746746514, 3.5430249598782324, 3.5054111018966525, 3.4680459520372677, 3.4447923365789683, 3.429311324056238, 3.389425410027049, 3.3729540539654987, 3.356481347443414, 3.350549310388065]"
11300,12032 11212 8175 1671 20402 10025 15500 18935 21926 17127,"[3.0520497528396935, 3.0458961870635046, 3.03895273970755, 3.0271776687701375, 2.9960998517008135, 2.9854150480151995, 2.977803238889841, 2.975033920709493, 2.9739986524934228, 2.9696373508366203]"
11301,8175 15500 11212 18661 4884 20027 6645 21926 17033 6260,"[2.452144261686227, 2.420424157642932, 2.3906185844752423, 2.3715203305734582, 2.3559425086213666, 2.351597705246525, 2.345684564621688, 2.3352715707541645, 2.3276088118529747, 2.321379515616618]"
11302,11500 11212 21926 1671 13600 18039 8175 12016 12032 9404,"[5.371958196304542, 5.368621161199585, 5.359878943048743, 5.315417523653934, 5.2969446653581045, 5.29297753716361, 5.274982893205864, 5.242280086689815, 5.223241439124383, 5.213930888879855]"
11303,18935 15500 11500 11212 19654 21699 6022 11920 13600 6267,"[4.011956778742314, 4.000059763323798, 3.9507379693955653, 3.931427151148036, 3.915418146362165, 3.878222854550119, 3.877766959813761, 3.8740101929485005, 3.8726569797669446, 3.8723212204213313]"
11304,8175 21699 15500 20027 11500 13729 11212 10025 18935 6339,"[5.8264900098239405, 5.8167475048837085, 5.798740119980813, 5.766403008677636, 5.744204139725122, 5.69884463303556, 5.639125326136416, 5.63468407506041, 5.633287394530226, 5.628048134005091]"
11305,18039 7595 11212 7735 10297 13600 6168 7921 14821 14771,"[4.744646228844778, 4.644829462381126, 4.618780827090887, 4.608788447892902, 4.602777698083516, 4.574798098913559, 4.568222223737396, 4.517747871033465, 4.515695076267761, 4.498003429527325]"
11306,4944 17033 8175 4884 11212 13838 21926 15500 6645 12016,"[3.060210488503466, 3.0359960038683345, 2.9942703087582023, 2.9223625387863827, 2.9194921591563987, 2.9191356936338795, 2.91526717012795, 2.914971655306302, 2.8872484989745413, 2.8740431730647837]"
11307,8175 20402 11212 17033 15500 11500 12016 1671 4944 21699,"[5.043301921397435, 4.9749190926539955, 4.954472377035692, 4.952969806581301, 4.929913995208829, 4.9164621680593426, 4.870702293853027, 4.861435147230794, 4.845432463298204, 4.833138487799245]"
11308,12016 6267 18935 8175 19654 11337 11500 6339 21699 8446,"[4.696385408187224, 4.676950290413334, 4.613324636529842, 4.596457308735505, 4.58819116543546, 4.5739535145754004, 4.567059648164077, 4.519430749030093, 4.511984579120453, 4.509820663527982]"
11309,20402 13600 18039 10749 15500 1671 6168 10297 17570 12016,"[5.087053441423167, 5.076957826478402, 5.068354242054399, 5.0493791771331065, 5.009324341215165, 4.996487806349067, 4.9866445292446455, 4.9829064687456475, 4.972714704449398, 4.9666350549018485]"
11310,11212 15500 7921 13600 6267 19654 12016 18940 11500 6022,"[5.092109542793868, 5.067596819050512, 5.0346085172663155, 4.990343031585786, 4.988967590748837, 4.978368824065696, 4.953677536871926, 4.945336388368053, 4.924084850396938, 4.899640876494507]"
11311,18039 10297 13600 7921 6168 10749 6267 12016 11212 7735,"[4.392937683822322, 4.300522825685684, 4.280153677864721, 4.241110908541511, 4.237299757730796, 4.236462550077588, 4.194164429784999, 4.18917213096324, 4.173746827117304, 4.168464733202006]"
11312,15500 13600 20027 18942 7128 7921 4138 6267 16763 18039,"[4.486697356510259, 4.474126640267158, 4.4699466263856085, 4.441124273496662, 4.431969663738129, 4.405994721060117, 4.40170219869667, 4.393346429063783, 4.373279412057695, 4.341158469958097]"
11313,8175 20027 15500 18661 21926 17889 11212 12758 13729 21699,"[4.214203089377275, 4.167310518117166, 4.074456540983908, 4.030877794836817, 4.002193954246184, 3.984209268166447, 3.9816027400987197, 3.9795561068341834, 3.9790573676098595, 3.9613599434394393]"
11314,12016 15238 12906 21699 17248 15926 20402 6267 11500 12032,"[3.8912659070176385, 3.843048353463691, 3.8381862083202822, 3.7539276620361903, 3.7264450136829175, 3.72224931442926, 3.7201311495062406, 3.711471445416143, 3.7000033148922205, 3.686812029972025]"
11315,19564 8911 17209 9404 5446 1961 11374 12032 16763 11786,"[3.2360677291167823, 3.2025577446747504, 3.176905801464975, 3.1530682424753396, 3.133656176039289, 3.1164460678661507, 3.1162977709431594, 3.1050296527996184, 3.0971028364654116, 3.0928841533505844]"
11316,6874 11500 11212 17209 5597 6260 19452 21699 3788 2597,"[4.581124170810355, 4.571235744524793, 4.569813893544297, 4.522076091284651, 4.438041927876101, 4.399367396913101, 4.3795259744885815, 4.378591558474288, 4.361763031532434, 4.348687829769113]"
11317,11500 11212 18935 1130 15500 8175 21779 6267 12016 18940,"[4.153164421587775, 4.131560166403382, 4.062887675591988, 4.057561888563824, 4.037879777760055, 4.0300346975008345, 4.029703069344115, 3.985806117290658, 3.98058819862966, 3.977801151631619]"
11318,19654 8266 13600 8175 1671 6267 21926 18935 18039 11212,"[5.210683438390177, 5.183739419949583, 5.155527742004589, 5.144070966561108, 5.142032554099546, 5.136981805470422, 5.1294252062305254, 5.117110303773836, 5.1050073011193575, 5.104211558960066]"
11319,21926 1671 8175 9404 6339 15500 18935 13729 20027 8266,"[3.192054570591343, 3.187626958275231, 3.169067951736736, 3.154326871005957, 3.152065695303828, 3.141517627208026, 3.138065743688983, 3.128911435099362, 3.121520372155197, 3.103593139682695]"
11320,6267 13600 8175 20027 15500 21926 19654 18039 7921 12016,"[4.378277168782044, 4.361580402470234, 4.359989668336445, 4.350593709830235, 4.344898841159706, 4.324518196909488, 4.31654348717364, 4.306038748644657, 4.293902207781322, 4.293238519832953]"
11321,11500 14827 8073 21699 18935 10617 11182 11212 14229 21080,"[3.1676508034439887, 3.069350053631031, 3.067332296945525, 3.0572155633447085, 3.052158451218762, 3.0335898279090916, 3.0080509495583283, 3.0079614377402732, 3.002648868920198, 3.0020596926978143]"
11322,18039 7921 10297 13600 17889 20027 10749 6267 12016 15500,"[3.5794967569355145, 3.5520591991037964, 3.5186795353408327, 3.5027567301093674, 3.4841379598850364, 3.472069748676962, 3.449644537566002, 3.441654789972049, 3.4371703223626358, 3.4339853393650954]"
11323,18935 19654 20402 13607 1671 8175 6267 18221 11212 15500,"[4.214757010258557, 4.147323384160304, 4.123994664191338, 4.105300172261908, 4.0968287812846915, 4.093430485802726, 4.068400430539993, 4.060785813043746, 4.039779606340002, 4.036179617947205]"
11324,11500 12016 14827 11212 21699 8446 1166 18719 10617 10297,"[4.327434532074142, 4.267008357837217, 4.172780639807785, 4.172716792335375, 4.154528318156759, 4.150508324175999, 4.134356359409536, 4.110790922019421, 4.0754080601279234, 4.069680067039309]"
11325,18911 10749 10297 11500 10025 18039 4884 12016 1786 20027,"[3.965560601416678, 3.945124743483052, 3.932861112819319, 3.913142032952292, 3.89923970939316, 3.8851688451054303, 3.8700889775178102, 3.8674245097014834, 3.8263274797809874, 3.814790748544972]"
11326,18935 11500 19654 21699 11212 13607 6339 12016 8266 6022,"[4.814741354860505, 4.761620289651078, 4.75107583110267, 4.705452344957566, 4.690883639472881, 4.682878821233529, 4.6679689311270245, 4.65452112094292, 4.654435018508831, 4.638882937503802]"
11327,12016 20402 9440 13600 18039 13931 6922 6267 19654 11212,"[3.4081533134786435, 3.3624156005301935, 3.3117047176913075, 3.309117852524541, 3.3075390671943596, 3.29875950044701, 3.2782635738175783, 3.271861695678, 3.2699856135070546, 3.263468053866418]"
11328,11500 12032 12176 10025 10617 18719 17656 20261 8667 3909,"[3.6521663843046106, 3.6324461663331706, 3.625099095080409, 3.5830310209883547, 3.5605245798093668, 3.5259841395340517, 3.5202104823908704, 3.5199275116827833, 3.5111233217653544, 3.4863255921847283]"
11329,18039 12016 19654 6168 6723 21699 10297 6267 13600 7921,"[5.389555477033441, 5.301394950811458, 5.273295320621657, 5.269418120371627, 5.236602694333339, 5.208854269733309, 5.201977509956884, 5.19033783385015, 5.144403364043011, 5.136489661802555]"
11330,21699 11500 19564 6339 18935 9404 2795 18039 14827 11587,"[2.8077815645007953, 2.74716011040937, 2.7339128824978385, 2.7159621344011438, 2.688862933894185, 2.679551417581215, 2.6621216042443425, 2.6585551597731887, 2.64775145886878, 2.638309611196355]"
11331,21699 12016 19564 18039 13600 11500 10297 9404 5793 6267,"[5.043713904397491, 4.913606847496249, 4.906100803713086, 4.901407162591444, 4.824132409314686, 4.823290181199125, 4.794877154553393, 4.773950394718771, 4.750601697288838, 4.740171147053983]"
11332,17311 13585 7921 6168 19654 13253 8266 18039 20602 10195,"[3.938512114167533, 3.9192258572856913, 3.8940978854371187, 3.844936649459192, 3.7888603277437807, 3.7820617937139835, 3.7771259311568195, 3.7618055658431944, 3.736072144773405, 3.7240981769084844]"
11333,10749 18039 7921 6168 10297 19650 15500 13600 6866 6267,"[4.055567905817919, 4.04165523517055, 4.0395419917093855, 4.014217898980868, 4.009406753788189, 3.9876979519805285, 3.9712768670286236, 3.968863101855184, 3.9632146109310016, 3.951102867195826]"
11334,12802 19564 21699 2424 6022 18935 13607 15694 11587 12926,"[4.1333554061766264, 4.076219487780548, 4.040250144179275, 4.02298742794057, 4.008750481538126, 3.955174800133727, 3.9025177071489945, 3.892707122603212, 3.8662504753968627, 3.863696695123702]"
11335,15500 21699 12016 6267 11500 8175 11212 19654 18935 20402,"[4.891801104045952, 4.854961086535208, 4.847573135720028, 4.821155815433906, 4.815081705422008, 4.8021650485729, 4.795159944017278, 4.792990659663251, 4.7851486089231665, 4.755638074959364]"
11336,21699 15500 1130 6267 12016 8175 8446 11500 13600 18940,"[4.694096454219513, 4.669764295343109, 4.622040304470053, 4.619525077498243, 4.617674940183408, 4.597322223481573, 4.5833485977977695, 4.543030201039997, 4.539092254992946, 4.5296634445881505]"
11337,11500 12016 21699 11337 19654 6339 14827 18935 11212 8446,"[3.8120444673100526, 3.8025119402943606, 3.7733023022281413, 3.75367916044763, 3.709247816026136, 3.694543549508114, 3.6818180513550245, 3.6402872369049537, 3.6311129587025213, 3.6063575976093305]"
11338,11212 13607 18935 8175 11412 8266 16087 1671 9001 6752,"[3.740704039252724, 3.722360621427174, 3.721112648867597, 3.7074779588993536, 3.7042875271615907, 3.674052912209554, 3.6586526492778253, 3.646267541966604, 3.630716746280773, 3.5869681938110345]"
11339,13871 18039 12016 7595 13607 11500 11337 10297 7483 19654,"[4.336263914731353, 4.3348960718951, 4.239952579405505, 4.211431083005323, 4.197292361563456, 4.196993408669414, 4.185362431106129, 4.162040136832082, 4.160131643776005, 4.136221534019938]"
11340,15500 20027 6260 11212 19327 8073 11182 11500 9823 1897,"[4.557333756577651, 4.544507021423724, 4.506656638119253, 4.498148991848793, 4.431606665227911, 4.420795636047127, 4.418846756116233, 4.414950259292151, 4.4102883776266415, 4.390708812384075]"
11341,11500 8446 20027 13254 10617 8175 21484 8041 12016 11212,"[3.1009662682680417, 3.0625309183828087, 3.0466128983772918, 3.046208435688986, 3.039784642117818, 3.018766258949159, 3.0170166538045895, 3.0068212659661593, 3.002475290047372, 2.9854483263813316]"
11342,7921 5793 18039 21699 13600 15834 15269 17889 6267 18742,"[3.902349010185729, 3.8505285845875235, 3.774725104866427, 3.740584628467294, 3.7353761636583482, 3.725338556700538, 3.7211167851315072, 3.7209595777992353, 3.7149148995953354, 3.701801670065173]"
11343,9404 13184 18039 13607 11689 2795 17209 21926 13600 1671,"[3.3752142316266363, 3.3290755144879602, 3.317214163200316, 3.30947616570665, 3.302741406971665, 3.276586712549487, 3.2707654206625847, 3.2689084781438726, 3.2613013138684215, 3.2576806953139443]"
11344,15500 8175 21699 11212 13729 18940 13600 10058 17033 6267,"[4.256058913217841, 4.137175060153919, 4.109880009841266, 4.109616689904998, 4.083822059869727, 4.062471099082595, 4.035052424375733, 4.010778482389114, 4.001404362800729, 4.001075281462962]"
11345,12016 15500 13600 10082 6840 6267 18940 21699 1166 16763,"[2.8483363571437694, 2.8019012441761526, 2.788030651757517, 2.7794161582105716, 2.777644572224967, 2.7663122404613527, 2.76615292549871, 2.7631473461214466, 2.74809605387859, 2.7465817550632226]"
11346,21699 9404 21926 13600 1671 2424 6339 13729 11212 8175,"[4.485744923095031, 4.4430930259947665, 4.423594192792016, 4.396387335014509, 4.384509599143753, 4.38258650794919, 4.356284697021481, 4.348103315376783, 4.33638542108724, 4.334771852103803]"
11347,9404 21926 18039 13600 21699 6339 1671 7128 13184 11689,"[3.6128378583112535, 3.5680512002259137, 3.5474828808164625, 3.540052507098212, 3.518600360269756, 3.515424668306222, 3.5042364521780627, 3.4873617286408707, 3.482193917716094, 3.4639365443723036]"
11348,18935 8175 18661 6339 15500 1933 16087 21128 1671 10058,"[3.6852940540457766, 3.6656669666764894, 3.59862703192314, 3.5784565416910072, 3.57558426854155, 3.56540770549192, 3.555569436573381, 3.5363436592322057, 3.536177784780761, 3.524897276281039]"
11349,6339 11500 18935 13607 21699 3482 8266 21926 17656 12176,"[4.787076437117303, 4.755878824493785, 4.696362620175859, 4.687472296409992, 4.664880877918375, 4.65396668963952, 4.546587731859169, 4.539716763380583, 4.5205986787337915, 4.512106868848241]"
11350,18039 6168 21926 7595 10297 8266 7483 9404 10749 15466,"[2.8547129998881546, 2.780433603953805, 2.7615762607328564, 2.7346470065449697, 2.7273822588250214, 2.7227605766260745, 2.7160373283827686, 2.70052369694407, 2.689998639007236, 2.6839292840581543]"
11351,12016 21699 11500 13600 6267 10297 18039 18719 8446 11212,"[4.859369666804298, 4.819123215922868, 4.8114164801626655, 4.690320162155886, 4.677877828355026, 4.652963945652493, 4.646951874779366, 4.644906565413429, 4.633294083773085, 4.617487602504578]"
11352,12016 11500 6267 19654 11212 8175 21699 18935 13600 18039,"[5.048545017857117, 5.025137226116978, 5.024359520618837, 5.006582843266473, 4.994971786929883, 4.977655006363681, 4.974905782847833, 4.964599208328041, 4.923845075966725, 4.902907268517738]"
11353,15500 1130 6267 21699 8175 8446 11500 12016 13600 18940,"[4.096587735302454, 4.0057062748199, 4.002657246719494, 3.9930296587654897, 3.987592534708533, 3.9670878974493946, 3.961146144049009, 3.959880152252016, 3.9388740109922864, 3.9356557872307625]"
11354,17311 6168 9267 10195 13585 6866 11991 8266 18039 20402,"[3.642546723478025, 3.611735862046273, 3.6094247543897926, 3.582346663558831, 3.567703303512237, 3.552474086932655, 3.528734908012953, 3.521399807582056, 3.503144656873405, 3.4897207872249973]"
11355,17033 4944 18075 6720 20402 11212 15926 12016 17717 11357,"[4.675783452772272, 4.593109995298106, 4.512242866160387, 4.5094324518982125, 4.498489428109884, 4.482127477121065, 4.47946531250954, 4.440141126518279, 4.437178726246392, 4.428480926546552]"
11356,15500 20027 13600 7921 17889 13729 8175 4884 21926 18942,"[4.133298803332559, 4.098198220588671, 4.0423776738451656, 4.000823917246391, 3.9953594732217077, 3.961357257607943, 3.9500734326043436, 3.9437419682466506, 3.930062248575949, 3.910424600306256]"
11357,11500 21699 8446 12016 11337 8175 6267 19654 18935 6339,"[5.695986539367733, 5.688993815095465, 5.678914292136432, 5.666801105082844, 5.655220262414065, 5.581997895564908, 5.578606261992939, 5.576709183547036, 5.566380549693581, 5.545673655841143]"
11358,16763 15500 19960 13600 21699 8175 16701 20027 13729 4138,"[3.40805793002342, 3.3531490612791357, 3.3098253604298686, 3.307494722093779, 3.3010194640819486, 3.298850197229341, 3.2803604773621027, 3.2794639415374442, 3.2643819842085264, 3.2610771970525403]"
11359,11212 11500 18935 8175 13607 20161 12688 19654 22299 1130,"[4.110700749966797, 4.005161835727709, 3.996581049027029, 3.9953938193126453, 3.95532920353176, 3.935618191146659, 3.9341810998144635, 3.9183124173079635, 3.915389895355905, 3.9001914741654145]"
11360,11500 11212 10617 18935 3482 21699 12176 6339 12032 14827,"[5.167539169408644, 4.979752485923872, 4.9757228795625865, 4.932508560041972, 4.884798935084729, 4.828735337313143, 4.823959067603348, 4.786551009003784, 4.783053323567007, 4.773924453644405]"
11361,8911 9404 18039 19564 10297 17209 11500 21699 10749 15466,"[3.5045176023462106, 3.490375066697877, 3.4813007918902983, 3.4224112817778027, 3.404640096304934, 3.38606093886545, 3.382177909867965, 3.379336556474234, 3.3462494836666132, 3.3326785155957332]"
11362,6131 18039 13600 4138 21699 18942 21992 11500 6267 8175,"[4.440518786209167, 4.373291391877319, 4.354672676867974, 4.3508256144832895, 4.301651806579181, 4.287880105177803, 4.283470158437659, 4.272523219099916, 4.270326239888108, 4.263829867930641]"
