user_id,item_list,item_values
9115,11 17 28 7 5 27 9 50 42 37,0.1330573412212128 0.1168854358344958 0.10570583037594242 0.10289874409060853 0.09283918446410594 0.09268036986930082 0.08554918726677335 0.08257510101474398 0.0815783227900027 0.077688692531351
9116,4 44 6 16 25 72 88 26 14 87,0.43694213727289866 0.12190946651999503 0.11902066369756399 0.09556288028021037 0.0871759422550728 0.08261998431254408 0.07635779463265506 0.0633921173070961 0.06195291050160578 0.058457973231056774
9117,6 88 7 87 106 51 202 14 105 72,0.11412181032433143 0.08665105025590497 0.07112983527829454 0.07016716221020212 0.06752134832691133 0.06702727505008561 0.05954759902905386 0.057250018090937466 0.05701710163573173 0.05698142861605309
9118,31 40 41 39 55 58 22 20 76 3,0.0405540168852158 0.03892289822192449 0.03886849648940117 0.03751509996045597 0.03273563346627947 0.030309009211999752 0.02926858751185249 0.029122961247946423 0.025858876337552305 0.024756869667034383
9119,112 11 17 30 54 28 15 3 68 27,0.22565750082119182 0.19182655069823715 0.167527734413912 0.16543572823279964 0.15780501588519122 0.1515715230203727 0.13924977603002742 0.13755526516207353 0.134667369967591 0.13281478363960544
9120,4 2 8 1 34 15 32 7 99 94,0.33646679910199495 0.2491088045889817 0.20926175817447265 0.1944051239079505 0.18765161739639674 0.18596350585408994 0.17500394761233087 0.15549105016091014 0.14905624019817817 0.14588933397614084
9121,1 2 6 22 19 20 11 88 9 17,0.054508762038587774 0.04789882834701294 0.046651469876926734 0.02459029894561962 0.022925446010621596 0.022726114436199516 0.021412906853623907 0.02083125159520668 0.019922165211460396 0.019356206905487273
9122,33 19 48 14 9 3 65 80 7 73,0.2553255646028077 0.23808744656046793 0.23673337404721453 0.21891611395074223 0.2053723687472584 0.20054956612708322 0.18522560746760625 0.18192274601642497 0.18063780763072534 0.17594412420766292
9123,34 99 15 94 96 138 182 36 208 66,0.07736009008279698 0.06115752528666393 0.061150362715359965 0.06047656315475655 0.05037612667153003 0.049673132703729965 0.04374498503591253 0.043509238457989576 0.03978488123737404 0.035620330347421014
9124,40 55 58 76 3 486 342 143 592 618,0.45913736950323214 0.38618020259026153 0.3574466146480615 0.2979117147605381 0.20043128918688458 0.09063266692524576 0.07820692733986631 0.06405642884433581 0.05953234205005225 0.04433117313101235
9125,34 32 15 99 94 66 60 96 138 77,0.05175912950108336 0.04518596718536936 0.04228485805195527 0.04146026878147836 0.040006292007863806 0.03772143077314381 0.033908835976845304 0.03343810906229369 0.03275654202848371 0.032393179594487655
9126,36 112 3 32 51 18 88 10 87 99,0.20533875832574372 0.1907561499270413 0.1870102322361732 0.18046060169951805 0.17866251243813389 0.17349053782789844 0.16882107454423548 0.15770868553977732 0.15769174949673448 0.1563030230985111
9127,20 33 22 19 1 45 9 80 73 84,0.18618564110238364 0.16252026440901574 0.16222369740627457 0.1596979386769085 0.14942425303364823 0.12286846854172313 0.12248604131919467 0.11612251947176569 0.10840033111219792 0.10710512569382259
9128,4 1 14 8 19 7 20 33 44 9,0.27126307936102123 0.22231444641577355 0.1595426169721263 0.15877136095153158 0.12792436542144145 0.1256451294707816 0.12182126884225081 0.11012885304767753 0.10563605466720385 0.10343567035829497
9129,4 8 6 44 1 2 16 14 20 7,0.11279131907551299 0.06339110731585733 0.041108313612047066 0.03301279828565516 0.03292198334820319 0.02814383924079416 0.025712062275321905 0.02440918134100573 0.02254880272505978 0.021671341254470934
9130,6 17 3 38 28 14 27 47 9 42,0.30431320659286204 0.1908944229593374 0.18489715195514594 0.17785685109053964 0.16470104664388446 0.15455207269730042 0.14701048669581102 0.1438776001101357 0.1433235657923489 0.1347689045023591
9132,6 88 51 87 106 72 202 14 183 105,0.02302206152224545 0.018566115118426662 0.014382695867901392 0.014332310341839303 0.013432269014922631 0.013118921103448589 0.013068429515171514 0.012760560220833283 0.012282065658771194 0.012045082894635201
9133,22347 7415 7407 7408 7409 7410 7411 7412 7413 7414,0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9134,17 28 47 5 42 37 9 145 35 122,0.3148058137079458 0.2848224911284347 0.24916660384732459 0.24254009433087062 0.21605478415725515 0.2052791760177401 0.15088342013921385 0.14572818450086092 0.11520171588505697 0.10882578905634745
9135,7 15 34 32 99 94 88 36 6 51,0.0500616042850067 0.03262199417859604 0.03214646673575249 0.028127056582695032 0.02608119285869739 0.024621264368152544 0.023562366849198962 0.023510469777821213 0.023225738757663098 0.02160504125576642
9136,6 88 87 106 51 202 14 72 183 105,0.03551659311165351 0.027364768852099243 0.021731842345057296 0.021150837585697916 0.020586812121885834 0.018987587296301713 0.018587454001682893 0.01825699652765116 0.01808222567579038 0.017838086524892337
9137,8 20 24 3 14 44 38 22 33 16,0.4362175118791449 0.2484393260000039 0.23920786215675788 0.22794578934136212 0.21757158850878733 0.20930949477143085 0.2040582138335354 0.20075528866249867 0.20018828421792595 0.19372727378224852
9138,22 20 48 33 65 19 103 73 80 170,0.07387787684256393 0.06722104837559816 0.055620360032528314 0.05422415402615318 0.05041898710934931 0.04849498301411524 0.04717959284527496 0.04529273574775666 0.04275669068574465 0.04130014561220916
9139,6 7 51 106 202 72 183 105 108 179,0.055971545010874306 0.03733125949658161 0.03538157113674066 0.03434629952971143 0.03138857316040127 0.03045506743235566 0.02957868944870836 0.02951809861071902 0.029428398792231535 0.02863253118127623
9140,34 15 99 94 96 138 36 182 208 66,0.074836519772738 0.059623519247504204 0.05938677468839219 0.05833218884361802 0.04853884564559573 0.04786242594873315 0.04215658753384445 0.04214999961172484 0.03833416041726406 0.03446117056444591
9141,6 16 3 24 22 33 14 48 45 38,0.40643990281938497 0.35641407632811856 0.33703072139537876 0.30585833138326657 0.29299638432421743 0.27227309580180387 0.2609709731100765 0.25087130181652034 0.2316965986089871 0.21245061431794005
9142,6 88 87 106 51 202 72 183 105 108,0.005127931449813975 0.004001111707215487 0.0030972304540180908 0.003053472886484487 0.002956104460048889 0.002782708561012615 0.0026784383046399253 0.0026528619782668745 0.0025795976129940374 0.0025451363261147493
9143,4 8 34 16 20 32 15 66 25 99,0.19489035857605147 0.11327736578591888 0.05373173210412968 0.053229100097060895 0.0503433375193932 0.048952817811044824 0.045612416751468425 0.04447965879234416 0.043964764251917955 0.04297458119867473
9144,22347 7415 7407 7408 7409 7410 7411 7412 7413 7414,0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9145,8 44 16 25 3 52 72 6 67 75,0.35408491800299796 0.14916584455876875 0.13406280525742514 0.09978264106995959 0.06349443469273398 0.0571794209551852 0.05422033203235689 0.05377164617866445 0.04979904697633612 0.0494288532216288
9146,4 6 11 17 14 27 47 3 50 42,0.5572146475264976 0.3863777719696019 0.36819828648544456 0.32271873508213855 0.295215122426026 0.25603234445685646 0.255321278412995 0.24677188032112754 0.22846628371282862 0.22444242041558013
9147,32 208 66 324 60 72 51 344 77 101,0.5227278427878848 0.3112573508557565 0.28722200522983216 0.24951014142478442 0.24655430665439054 0.24088034392998292 0.23867304000541212 0.23820173638833914 0.23234305371924074 0.22485781004895072
9148,112 15 18 36 10 54 3 68 30 32,0.1740654570721194 0.15874482901813122 0.13788385927305538 0.13778831894502938 0.12565847259662477 0.11660050227425184 0.11280533146070033 0.10251000848267501 0.10015775497146256 0.08386256935180135
9149,32 15 96 138 1 36 182 208 66 324,0.25852155828911516 0.24592215805079312 0.19498480829738282 0.19227115732590844 0.1837579003779023 0.17308308468069855 0.16931974478228443 0.15399321379012115 0.13807858048134714 0.12344616948838494
9150,34 15 99 94 36 4 66 182 60 77,0.20546511861902902 0.17218923806405115 0.16249953201519798 0.16047890969759784 0.1324717678696566 0.12434099925922892 0.12336925906523756 0.11610062729042309 0.10681321757669122 0.10571518538684423
9151,6 3 9 14 19 20 48 30 5 25,0.10544060464017278 0.08777500268392245 0.08130819135315943 0.07743255424700228 0.06778338044336962 0.055250715817340604 0.04390024982319698 0.0438388370698691 0.04215410893859497 0.04071221343968188
9153,1 2 38 14 88 24 93 106 70 51,0.16691483275174337 0.07251068078394317 0.04007969935541876 0.03438839842350848 0.029036476840852542 0.026747567970114402 0.026099120652200897 0.025641983941962442 0.022728025744772992 0.02245802413182663
9154,1 2 14 38 88 24 106 87 51 70,0.15943911302170072 0.06571279411843726 0.04104938479839032 0.04017751714977876 0.03573457846555443 0.03116456698981322 0.030735424378058106 0.027573999322330456 0.02730899178369162 0.02704795831719846
9155,22347 7415 7407 7408 7409 7410 7411 7412 7413 7414,0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9156,25 22 33 24 3 45 75 1 67 65,0.23378998377925506 0.1960598945288221 0.1826652581059439 0.175644425943589 0.1589623852443513 0.15367882281329262 0.14706525598487588 0.146666568977727 0.1453012771276901 0.1387474540077335
9157,38 14 24 3 93 19 203 9 188 46,0.2153946960193884 0.162579823509214 0.14716634953281393 0.14627534808165907 0.1363498177499619 0.13295266546132964 0.10789446507162759 0.10453147698199636 0.09562289541823622 0.09544557758700756
9158,11 17 28 27 47 5 50 42 37 145,0.3133029625788189 0.27544745940815046 0.2491084686016368 0.21835660505757581 0.21792668869406742 0.21789300181319005 0.19457931360255656 0.1905638740106338 0.18114763328806627 0.1279295252865662
9159,139 133 171 146 165 254 347 9 350 316,0.06321408750039181 0.05287077800186801 0.05247571423126756 0.0453962535582844 0.044054239313717936 0.04219611723805386 0.041332000309353176 0.04045709534581956 0.04044910571069189 0.03971365283212688
9160,8 11 17 5 7 28 47 44 16 50,0.38304941524042097 0.24192137095105581 0.2125492238768394 0.19264231412662125 0.19220124774854075 0.1918901697562162 0.1678571762565937 0.16609761984318946 0.16404462160308345 0.1498962695092111
9162,8 44 16 25 3 34 15 52 72 99,0.3625496607115341 0.15123841526791434 0.1500897516050004 0.10586009586308968 0.08889654207217822 0.07193496476074378 0.06570227968781014 0.06541872624963138 0.059696491243136855 0.05618417297154455
9163,8 20 22 66 48 139 60 19 133 9,0.4602886100066361 0.3979673552019251 0.36447071868175 0.29119391985854326 0.2882919182181158 0.2846039802819424 0.278060618273033 0.2777174035693314 0.27512957122758624 0.26689578627551397
9164,34 7 15 32 99 94 96 138 88 208,0.3003883797128876 0.28715613368397724 0.2814850135086611 0.2615084648785786 0.2417821013124193 0.23170573141191472 0.19440168990741974 0.19065004056578705 0.16304162940503078 0.15217771310409342
9165,6 44 16 38 25 3 19 93 14 67,0.2795609931473156 0.23954689762871947 0.22302407239031044 0.188303073472461 0.15917028423276264 0.15713629818409897 0.12372850158700412 0.12113655729336267 0.09640913284320454 0.09492727814899596
9166,1 2 14 38 88 106 87 51 24 70,0.18053901206287568 0.10388340801866158 0.051743933707218207 0.047366112107236645 0.04679397562313004 0.03937720318438514 0.036291550403492384 0.03615690409097439 0.034694696475419395 0.034555165429965035
9168,6 88 7 87 51 202 72 105 183 114,0.06339797105439766 0.05079270382168607 0.04700541216829724 0.040865186610530436 0.039508203432796374 0.03489978655587039 0.033568586253645824 0.03308826759492993 0.032960400336772895 0.03186964040628412
9169,4 34 11 32 17 15 99 28 94 3,0.013236587402725172 0.013117806808982144 0.012953480820518547 0.011568426254844819 0.011381493440698104 0.011084905224007516 0.010370288749707765 0.01029709149431366 0.010240935522428508 0.010114378452154649
9170,11 28 27 47 50 42 37 9 145 136,0.23350195806085522 0.18566819958622044 0.16274622207767228 0.16241838211934248 0.14501562866902976 0.14105945254371163 0.13431503280574714 0.10475974354912417 0.0950041601753921 0.08076886393222633
9171,6 38 24 93 22 19 20 203 14 188,0.18927471317073977 0.16024911515251425 0.1168568791986474 0.10623808059635416 0.10112710372114352 0.09969949600506132 0.08283318698479543 0.07915861569425581 0.07639400464889239 0.07196097277749709
9172,7 34 15 32 99 94 36 96 138 1,0.12064994738720851 0.09244135386874182 0.09157773050648442 0.08165326440542099 0.07372652382115828 0.0717775353182709 0.06967903563010386 0.060579465442492667 0.05932769330889844 0.05417792254050553
9173,31 41 40 39 55 3 11 17 5 28,0.36389098506568845 0.34973554550591746 0.349560879497444 0.33952448905293003 0.29419875265520934 0.2928174085643907 0.27984068720677463 0.2453898280522865 0.23101786534745017 0.2220067702060376
9175,20 19 44 6 24 16 48 25 45 65,0.26249460856493406 0.24650386634570476 0.24044396506782972 0.2341104437101606 0.22085524927013578 0.2124149213983737 0.18751892234180786 0.17073763906105519 0.1632569088171648 0.1620750901103814
9176,22347 7415 7407 7408 7409 7410 7411 7412 7413 7414,0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9177,8 15 34 66 22 99 94 36 19 77,0.5729888321118263 0.42988178603333776 0.4071736611344819 0.3489138898147933 0.33936136061058086 0.3216730576872815 0.31733346593118233 0.31043980763728085 0.3085650826826782 0.30437569992497465
9178,34 15 99 94 138 36 7 182 66 208,0.1426195904452097 0.12363358640460916 0.11274833325920015 0.11149567926259812 0.09207109630374262 0.08954101552524624 0.08911553004186346 0.08073009593992868 0.07666290917590601 0.07353666949301972
9179,6 88 7 15 34 87 72 202 106 183,0.06315823587419164 0.057660042100865797 0.04661528616877071 0.04407952053530008 0.04401291506360917 0.043576975430711956 0.04162526019371155 0.04040616168136812 0.0388332982238157 0.03715338446931335
9181,6 88 87 106 51 72 183 105 108 179,0.09371716033208533 0.07294163877845475 0.05605898054421539 0.055518080466792706 0.05348803349214516 0.049000300690174706 0.04851951312974682 0.04693148080675293 0.04620601140646448 0.04603850520471352
9182,4 8 6 44 1 2 7 16 88 72,0.08517526789425184 0.04794276939232136 0.036370750927671815 0.02545213170911307 0.022938982565743973 0.02290832685752134 0.022659005495196137 0.01918714498657585 0.019110237288725438 0.0184112654817152
9184,4 8 7 16 20 25 19 22 33 48,0.2006998933131536 0.11275964751646039 0.07693038063450387 0.045204038865991954 0.04277494039654341 0.04003971396304474 0.03466361568335712 0.03306067903125579 0.031529535595753694 0.03003911389971049
9185,6 88 72 51 14 87 34 202 106 183,0.03186390713426441 0.026966711499899616 0.021335075199549806 0.02092529403016582 0.01965899855366046 0.01953995688052833 0.019330532444917253 0.01912865682277469 0.018304708711265112 0.017900750166794238
9186,139 133 171 1 146 165 261 254 34 318,0.030811162767658388 0.027882396380440776 0.026233471930566233 0.02535312493227899 0.02460472654837048 0.02328809626889216 0.0221921523268394 0.020727673175280823 0.019747168558885746 0.019705497232078917
9187,4 261 254 350 318 316 269 388 325 329,0.4880946592178146 0.26046523487826845 0.2385291375274488 0.22648796082266082 0.22259485900684464 0.22229348783057737 0.2150556503891571 0.20666734067459158 0.2021824953608464 0.20218020796367095
9190,4 11 31 40 41 17 39 28 5 55,0.00034515070096613747 0.00030768808035050346 0.00028375118895995267 0.00027219532052643393 0.0002720701266724578 0.00027039946314002817 0.00026243428738857 0.0002445432275423039 0.00023884049242409579 0.00022889888198289883
9192,6 88 51 87 106 202 72 183 108 114,0.20138984063935061 0.16581573593634114 0.12844183598371559 0.12625615530967557 0.11881703692903127 0.11605766816241718 0.11598863343580268 0.10870723696877639 0.10478693565078927 0.09877086571416249
9193,8 24 19 38 3 44 14 16 20 25,0.4129397765608192 0.21375435580026075 0.21275533741823052 0.21248758612763632 0.2035730836219793 0.19569336149348612 0.19412520425589394 0.17708498376752296 0.1745794699756065 0.16414018946051634
9194,8 22 19 44 16 33 48 3 66 45,0.35855517580180535 0.2033813289362677 0.18308585716435982 0.16775632608066848 0.16686950793750827 0.16202806685164167 0.15700082516484554 0.14980715991907223 0.14841530587823906 0.14724610562681362
9195,47 9 50 42 37 45 35 48 80 26,0.5705942227789877 0.5590206684144632 0.5096173084356728 0.5083464053240625 0.482251319707825 0.43436144451754516 0.41881811492956755 0.4154197233144053 0.3604730767920691 0.34832060613235405
9196,34 15 32 99 94 96 36 138 7 182,0.15784050854819004 0.14027301973404574 0.13994828049000677 0.1250124373892213 0.123349055783639 0.10440197614218727 0.10319648848561733 0.10226733451174531 0.09595177852544173 0.08935876238383295
9197,32 76 96 138 182 10 208 9 66 5,0.8396527627604945 0.7822861987328426 0.6217691186898536 0.6060992875507865 0.5264640652546343 0.5253496896449569 0.48136819818217996 0.45850972533731243 0.4563970859101524 0.4474447367935221
9198,7 6 88 139 87 51 106 133 171 114,0.03799193174553308 0.023690384062211575 0.018627989815701837 0.017521821148757354 0.015951852883663974 0.015406384030785873 0.014761666139940033 0.014705880530262535 0.014454438983101368 0.012999311363523171
9199,58 76 3 486 342 5 11 143 592 17,0.6413656771227055 0.5343656533186776 0.3868372823905601 0.16348735077427787 0.1468668369569017 0.13913391992787957 0.12112746737825905 0.1163301959321198 0.109953005070661 0.10649857089875743
9200,6 7 88 14 4 87 51 106 72 11,0.049306744998232954 0.04897657121722959 0.03463739180453585 0.03252087837408482 0.032168587351590235 0.030023620989053826 0.02864592809551166 0.02815297489112646 0.02514531276229927 0.024048300297310508
9201,1 139 6 133 171 146 261 165 254 347,0.16297411396749326 0.12539001338149702 0.11447350980762618 0.10733711038028727 0.10219739874682501 0.092666914571102 0.09124391720590246 0.08984745750436225 0.08363682331206444 0.08058133095512882
9202,4 7 16 25 3 6 26 72 52 75,0.532629098816097 0.19634930930268485 0.11701707235812651 0.09577445545576878 0.06980550801997143 0.06349242910873397 0.0544079257021728 0.0534117558992745 0.05065605422856982 0.047098788081509455
9203,22 20 48 66 33 139 60 65 77 9,0.001959976257627831 0.0018605082701730886 0.0014885438366450687 0.0014816453501567324 0.0014478549852299006 0.0014310575639551366 0.0014049426739228634 0.0013667368112817348 0.0013646311350860947 0.001349357557637014
9204,41 55 76 3 486 342 143 34 32 592,0.6631550851530132 0.5585523494995559 0.43415804694140353 0.32437229270025875 0.13111891702804293 0.1148407810988336 0.10566310065490535 0.10295235646345191 0.08869881008392726 0.08810908769586027
9205,22 34 15 20 66 60 38 19 77 99,0.26188421292296576 0.256455935115387 0.2537828142755265 0.23685842360772577 0.23605571259606842 0.2161835006275924 0.21605082093427394 0.21353885298374525 0.2087953638023252 0.20282328162744914
9206,22 20 48 33 65 103 19 45 73 80,0.028596422568209975 0.026330981235217793 0.021768909073939934 0.021143193577168724 0.019802890305546217 0.018548377242162954 0.01815876890496036 0.017985594893996013 0.017718062488274098 0.0162362912863256
9208,112 18 54 10 15 68 137 30 36 59,0.1558705389448813 0.12156129607668739 0.10081396944131908 0.09050133354801009 0.08882984444552794 0.08546350052155291 0.08517857395299572 0.08480677983087458 0.08365627486725254 0.06625199998298774
9209,8 6 44 16 25 3 14 19 26 20,0.3781534597438988 0.22531734460242148 0.1880910218100187 0.1582415971033321 0.1541086127176331 0.130702235736366 0.129024868823258 0.09121656531514648 0.0910816476271224 0.08190794308542108
9210,3 6 16 15 25 36 24 10 19 18,0.384366537524356 0.3605264989478186 0.3331168292099992 0.3277102670930563 0.2887494281657449 0.24712399023771137 0.22224602967989476 0.22187167277040173 0.20611515144155104 0.1980365305132013
9211,6 20 24 3 25 14 22 34 38 72,0.5486910874251089 0.3452100544333326 0.3431365134714829 0.33226910616951105 0.31529806937398086 0.3072538598861404 0.2953644673407902 0.2947074763086226 0.2908375330216736 0.25922535040783906
9213,6 88 87 106 51 14 202 7 105 72,0.05285110442973826 0.03800823957482898 0.031044906992775873 0.029877598671718197 0.02966554296100735 0.02798648679545492 0.02617957775220869 0.02551741524222715 0.025187547128325324 0.025092891533311495
9214,112 18 54 10 15 68 137 36 59 3,0.16018139428303232 0.12464624296735044 0.10388713938765444 0.09293654713727818 0.09101401214316851 0.08764216702233464 0.0873692275685726 0.08646321436199417 0.06869530635889316 0.06620367133657531
9215,171 316 269 563 408 335 474 353 606 419,0.5119693405529887 0.38824231545321075 0.3705204961858282 0.34377500496847324 0.3234118376532286 0.31952791448618206 0.30706395014956117 0.2952818355429042 0.25978056879794087 0.25912698032200804
9216,11 27 47 5 42 37 9 145 136 35,0.34516543347976814 0.24056953051570107 0.2401454385987951 0.23427028334878858 0.2083453120468881 0.1986491126755562 0.14819770337770116 0.14090368531599157 0.11942601150337367 0.11218983921447682
9217,34 32 15 99 94 22 20 96 138 116,0.09296412364886801 0.08176863453531799 0.07758154766913909 0.07435278614316153 0.07201852601579427 0.06606153046192795 0.0658109555854949 0.06035844261980875 0.05901102954625473 0.05576127684140166
9218,7 11 17 28 5 27 47 50 42 37,0.045584732398495864 0.032403735121604396 0.0284373779261644 0.025728726162142043 0.023122038038458866 0.022545236650580447 0.022507493978344607 0.02009940417361325 0.01952412763984563 0.01917219381325399
9219,6 88 51 87 106 202 7 183 105 108,0.11331942085296702 0.09331338534510529 0.07481597736440272 0.0719494958670125 0.06605083301619935 0.06515464996232842 0.06483361618269147 0.06077021924819095 0.06001114445656507 0.05987212559984383
9220,7 34 15 32 99 94 36 96 138 6,0.0063698585871768175 0.0048961139238845154 0.004839259521750605 0.004329362678586619 0.003935798348766615 0.0037747668830672423 0.0034907408645809424 0.003137438594293195 0.0030860238515043456 0.0029312043243027485
9221,7 4 2 112 3 18 8 15 30 6,0.12266397096827034 0.03360060260033961 0.030792330026927325 0.02436929238952263 0.023243471367665986 0.02131198624969109 0.02047276008271343 0.017144116772708988 0.01693444162065402 0.016799197933024583
9222,8 34 32 15 99 94 44 96 138 11,0.5534545921315586 0.4040821432415826 0.35719240332226654 0.35596422494169416 0.32405822667391015 0.31097456955959646 0.28303180342513745 0.2660700433120999 0.25931289821411885 0.24250592031993548
9223,8 28 5 47 6 44 14 3 9 145,0.4940417377632929 0.4384217014909916 0.40040156976113894 0.38353975313419963 0.31725055023319115 0.2641631314864411 0.24681556790023743 0.23805557708649125 0.23440572802157425 0.22883867539816402
9224,11 5 27 37 4 9 6 3 145 35,0.7280754888636591 0.5119051340857077 0.5095912402126572 0.4208805502512137 0.3547774862659612 0.33916344720035846 0.32063455437374655 0.3172481182123187 0.296047575639624 0.2608888388374042
9225,8 44 6 16 25 20 14 72 19 26,0.3969113342064974 0.19983174265274475 0.1768581172044872 0.1577580162789824 0.1469811653860547 0.13079428686716607 0.12930651533800827 0.1207681952796488 0.12047817678263381 0.1202704574981004
9226,11 1 17 28 5 27 47 9 50 42,0.03731145244638285 0.0334347784202477 0.033137187765500786 0.029638749193862782 0.02719999869956507 0.026079499216730778 0.02592114884294517 0.02495125150877566 0.02313721039196159 0.02299681339661697
9227,11 17 6 28 27 47 42 50 139 37,0.3522635300373327 0.3187914108863524 0.31135784549811446 0.27941529836942547 0.24774518211170626 0.24423867553411016 0.2250149342207774 0.21806445003644856 0.20902430211880124 0.20708607058681017
9228,6 38 93 19 22 203 14 20 188 4,0.23399989762517415 0.18969672827165107 0.1242819419307362 0.1145820800765793 0.10343887872976634 0.09264120950394936 0.09202217339283844 0.08779485045076053 0.08454626888821445 0.08409831297466688
9230,28 27 47 4 50 37 9 42 10 30,0.3140255113826712 0.27570085073231576 0.27468095136743315 0.25555008855910333 0.24536606342556966 0.2415174710088845 0.24100949838957073 0.2405792148231409 0.2096759522232335 0.20576639466041804
9231,7 34 32 99 94 36 96 138 3 182,0.12257877923052024 0.0794974265966652 0.07051705164683364 0.06344673178702127 0.06170412022282706 0.0578231321980649 0.05257456091776217 0.051303203661902545 0.04566996279722486 0.044628490310346665
9232,34 15 99 94 36 66 1 324 60 77,0.36287831774219675 0.29549573426094766 0.2871679290645676 0.2834568484236895 0.2082833839757631 0.1672917429710426 0.16658458529343315 0.14943918984824403 0.13767343849976127 0.1362546065637425
9233,7 4 2 6 8 14 1 26 20 18,0.06594235744545879 0.038720463247579016 0.028088059350840806 0.023875050136477775 0.022615591420590993 0.016654746722451482 0.01639800311243108 0.015965399007416652 0.01468563649487051 0.014610447048068851
9234,7 11 17 28 5 27 47 50 42 37,0.2041005079969609 0.15013760163892018 0.13180118474748734 0.1192253514876327 0.10467223410547169 0.10449783838835569 0.10429915611234823 0.09318235684528232 0.09112417530668057 0.08918423048947617
9235,7 31 41 40 39 3 55 58 76 2,0.17135551016442147 0.1417756781205466 0.136476284659704 0.13606991043889494 0.1315005324302075 0.12083453068611669 0.11446585684175598 0.10723199827884927 0.09237437354063457 0.08748231696554416
9236,8 28 5 6 27 47 42 50 37 38,0.47656353841440974 0.3182639044956749 0.3050626190852122 0.30112364754828075 0.2819192061146058 0.27819691981471256 0.253542579102571 0.2482680678983453 0.23026571222970163 0.21244753000952188
9237,6 16 25 72 3 14 88 51 87 67,0.47850712288019853 0.3375027833924865 0.3205598671988416 0.2794069447837516 0.2739907879623423 0.27213682263718275 0.25730666926287177 0.20793822067402395 0.19240229568234415 0.1844954026090063
9238,7 34 15 1 32 99 94 36 96 138,0.013012338149087985 0.011297685689897256 0.010968958801042145 0.010121840728712979 0.009943775711777311 0.008993013218831707 0.00878786858880103 0.008037445356120594 0.007319992121280263 0.0072049809690332665
9239,3 76 19 5 28 33 6 45 80 50,0.6099427863627369 0.5205090897349454 0.4688299916198664 0.4421942285983591 0.42473946442532134 0.41934910338929915 0.37924846445043664 0.36796914995515523 0.3358124047638688 0.33155206083167943
9240,65 9 4 103 170 115 74 157 11 66,0.4372745209584127 0.4282741747552243 0.41647023546759904 0.40302363321040047 0.3682984782788251 0.31149000526282655 0.30764237323464994 0.3060410997392505 0.3039226681813968 0.2977772081135334
9242,22347 7415 7407 7408 7409 7410 7411 7412 7413 7414,0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9243,76 3 486 342 143 592 618 811 449 705,0.5596418593265281 0.3765200688329688 0.17025793790799856 0.14691557283632484 0.12033316302812706 0.11183444270304461 0.08327829664942188 0.07855654255315889 0.07830268757150784 0.07240139325724232
9244,34 99 15 94 36 66 324 344 60 77,0.2880472015559623 0.22777583673952412 0.22771258304939762 0.22513821445859786 0.16197305642151416 0.1326317873088396 0.11872201858768891 0.11333862637174372 0.10849866211229774 0.10816037161814418
9245,76 8 14 24 20 44 25 26 33 93,0.6184127447925075 0.4833534663873849 0.3165470961580401 0.3121038425660441 0.2737164053291427 0.2706181988029252 0.24420390977768827 0.2438895135601162 0.2330259009639806 0.19712305705572822
9248,6 88 106 51 202 72 183 14 105 108,0.11859860684380019 0.08764028589635708 0.06748930603671492 0.06517043142161737 0.06087351835669697 0.05855529761955815 0.05809911600874322 0.05684823786650905 0.05657993214912423 0.05633908475755578
9249,17 5 37 16 3 9 145 25 35 136,0.5905616592823045 0.49756388675089674 0.38552545979845015 0.35684544610880725 0.32558361997975044 0.2852716325917442 0.2735868505212608 0.26435747627208955 0.23453437879927483 0.231970470770977
9250,6 106 202 183 179 108 14 114 70 237,0.1975945093596755 0.11752192244309279 0.11327003793227146 0.10687897271117491 0.10290116144445842 0.10157542149414546 0.096986608801242 0.09649360113599854 0.09225687408456712 0.09136394839027848
9251,4 6 20 22 88 14 8 84 26 72,0.03620650585924135 0.0341869736676764 0.02443455375721512 0.023110197007475745 0.023080818945876852 0.022783561131439315 0.0206580620735917 0.019531741010785208 0.01948120453380632 0.01892092699593883
9252,31 58 76 6 22 38 24 19 486 48,0.7193722480024596 0.5378972509960208 0.4498695035516092 0.2213066099184789 0.18048525928331413 0.17223003463760073 0.14898532009511153 0.13729782292606804 0.13634955542114793 0.13153057482042127
9253,58 76 20 33 19 48 5 44 11 16,0.7307408115059484 0.6085644479521971 0.40282683547304304 0.3251422923204188 0.32164324059001903 0.2885064005171314 0.27881371709724445 0.2723264107229951 0.2669877904459588 0.23700715593278304
9254,6 88 11 87 14 106 51 17 202 72,0.002708894416044166 0.0020051441316711587 0.0016529703606795792 0.001632674628059089 0.0015850451916742982 0.001576831459554524 0.0015200337344229077 0.0014529588344503119 0.001396574736642215 0.0013457214508725867
9255,133 171 146 261 254 347 318 292 316 269,0.12534918347762677 0.12301091267353476 0.10709337611345103 0.10552429524108171 0.09641058437127852 0.0937512682852008 0.09145362133465948 0.09022186165841331 0.09010188188517997 0.08978090788268496
